Серия,Имя коллекции,Имя коллекции.1,Бедро,Размер,Ширина,Длина,Тип изделия,Цвет,ID (на сайте),Склад,Склад.1,Себестоимость,Начальный остаток,Приход,Расход,Конечный остаток,Начальный остаток м2,Приход м2,Расход м2,Конечный остаток м2
12684583,ROMA,ROMA,32,300X500,300,500,Прямоугольник,31,LW5253_BW31_016,Magazin Bekobod,Магазин Бекобод,240.0,1.0,,,1.0,15.0,,,15.0
12687736,ROMA,ROMA,32,300X500,300,500,Прямоугольник,31,LW5253_BW31_016,Magazin Xiva,Магазин Хива,240.0,1.0,,,1.0,15.0,,,15.0
12684586,ROMA,ROMA,32,300X600,300,600,Прямоугольник,31,LW5253_BW31_018,Magazin Nukus,Магазин Нукус,252.0,1.0,,,1.0,18.0,,,18.0
12687738,ROMA,ROMA,32,300X600,300,600,Прямоугольник,31,LW5253_BW31_018,Magazin Bekobod,Магазин Бекобод,288.0,1.0,,,1.0,18.0,,,18.0
12687868,ROMA,ROMA,32,300X600,300,600,Прямоугольник,31,LW5253_BW31_018,SamExpress1,Магазин Самарканд,288.0,1.0,,,1.0,18.0,,,18.0
12691715,ROMA,ROMA,32,400X500,400,500,Прямоугольник,32,LW5253_BW32_006,SamExpress2,Магазин Самарканд,280.0,1.0,,,1.0,20.0,,,20.0
12684570,ROMA,ROMA,32,400X400,400,400,Прямоугольник,32,LW5253_BW32_007,Magazin Bekobod,Магазин Бекобод,256.0,1.0,,,1.0,16.0,,,16.0
13249799,ROMA,ROMA,32,350X400,350,400,Прямоугольник,32,LW5253_BW32_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
12687700,ROMA,ROMA,32,350X500,350,500,Прямоугольник,32,LW5253_BW32_009,Magazin Xiva,Магазин Хива,280.0,1.0,,,1.0,17.5,,,17.5
12684567,ROMA,ROMA,32,350X600,350,600,Прямоугольник,32,LW5253_BW32_010,Magazin Bekobod,Магазин Бекобод,336.0,1.0,,,1.0,21.0,,,21.0
12684576,ROMA,ROMA,32,350X600,350,600,Прямоугольник,32,LW5253_BW32_010,Magazin Nukus,Магазин Нукус,294.0,1.0,,,1.0,21.0,,,21.0
12688444,ROMA,ROMA,32,350X600,350,600,Прямоугольник,32,LW5253_BW32_010,Magazin Bekobod,Магазин Бекобод,336.0,1.0,,,1.0,21.0,,,21.0
12684564,ROMA,ROMA,32,300X400,300,400,Прямоугольник,32,LW5253_BW32_015,Magazin Bekobod,Магазин Бекобод,192.0,1.0,,,1.0,12.0,,,12.0
12687692,ROMA,ROMA,32,300X500,300,500,Прямоугольник,32,LW5253_BW32_016,Magazin Xiva,Магазин Хива,240.0,1.0,,,1.0,15.0,,,15.0
12926180,ROMA,ROMA,32,300X500,300,500,Прямоугольник,32,LW5253_BW32_016,Magazin Navoi (Karmana),Магазин Навоий (Кармана),210.0,1.0,,,1.0,15.0,,,15.0
12926211,ROMA,ROMA,32,300X550,300,550,Прямоугольник,32,LW5253_BW32_017,Magazin Navoi (Karmana),Магазин Навоий (Кармана),231.0,1.0,,,1.0,16.5,,,16.5
12684568,ROMA,ROMA,32,300X600,300,600,Прямоугольник,32,LW5253_BW32_018,Magazin Bekobod,Магазин Бекобод,288.0,1.0,,,1.0,18.0,,,18.0
12687695,ROMA,ROMA,32,300X600,300,600,Прямоугольник,32,LW5253_BW32_018,Magazin Xiva,Магазин Хива,288.0,1.0,,,1.0,18.0,,,18.0
12687697,ROMA,ROMA,32,300X600,300,600,Прямоугольник,32,LW5253_BW32_018,Magazin Bekobod,Магазин Бекобод,288.0,1.0,,,1.0,18.0,,,18.0
12971671,ROMA,ROMA,32,300X600,300,600,Прямоугольник,32,LW5253_BW32_018,SamExpress2,Магазин Самарканд,270.0,1.0,,,1.0,18.0,,,18.0
12971676,ROMA,ROMA,32,300X700,300,700,Прямоугольник,32,LW5253_BW32_019,SamExpress2,Магазин Самарканд,315.0,1.0,,,1.0,21.0,,,21.0
12692836,ROMA,ROMA,32,250X350,250,350,Прямоугольник,32,LW5253_BW32_021,SamExpress Kirpichka Magazin,Магазин Самарканд (Кирпичка),140.0,1.0,,,1.0,8.75,,,8.75
12900605,ROMA,ROMA,32,250X350,250,350,Прямоугольник,32,LW5253_BW32_021,Magazin Bekobod,Магазин Бекобод,122.5,1.0,,,1.0,8.75,,,8.75
13250314,ROMA,ROMA,32,150X230,150,230,Прямоугольник,32,LW5253_BW32_034,SamExpress2,Магазин Самарканд,48.3,1.0,,,1.0,3.45,,,3.45
12822094,ROMA,ROMA,32,80X2500,80,2500,Метражный,32,LW5253_BW32_052,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),190.96,17.05,,,17.05,13.64,,,13.64
13242465,ROMA,ROMA,32,100X2500,100,2500,Метражный,32,LW5253_BW32_053,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),245.98,17.57,,,17.57,17.57,,,17.57
12800045,ROMA,ROMA,32,120X2500,120,2500,Метражный,32,LW5253_BW32_055,SamExpress1,Магазин Самарканд,26.88,1.4,,,1.4,1.68,,,1.68
13099234,ROMA,ROMA,32,150X2500,150,2500,Метражный,32,LW5253_BW32_057,SamExpress1,Магазин Самарканд,227.85,10.85,,,10.85,16.275,,,16.275
12976543,ROMA,ROMA,32,200X2500,200,2500,Метражный,32,LW5253_BW32_059,SamExpress1,Магазин Самарканд,64.5,2.15,,,2.15,4.3,,,4.3
12980156,ROMA,ROMA,32,350X450,350,450,Прямоугольник,32,LW5253_BW32_137,SamExpress2,Магазин Самарканд,236.25,1.0,,,1.0,15.75,,,15.75
13253726,ROMA,ROMA,32,350X450,350,450,Прямоугольник,32,LW5253_BW32_137,SamExpress2,Магазин Самарканд,220.5,1.0,,,1.0,15.75,,,15.75
13110369,ROMA,ROMA,32,400X450,400,450,Прямоугольник,32,LW5253_BW32_152,SamExpress2,Магазин Самарканд,252.0,1.0,,,1.0,18.0,,,18.0
13022480,ROMA,ROMA,32,450X600,450,600,Прямоугольник,32,LW5253_BW32_308,Magazin Xiva,Магазин Хива,405.0,1.0,,,1.0,27.0,,,27.0
12687696,ROMA,ROMA,32,400X400,400,400,Прямоугольник,36,LW5253_BW36_007,SamExpress2,Магазин Самарканд,256.0,1.0,,,1.0,16.0,,,16.0
12687741,ROMA,ROMA,32,400X400,400,400,Прямоугольник,36,LW5253_BW36_007,SamExpress2,Магазин Самарканд,224.0,1.0,,,1.0,16.0,,,16.0
12687718,ROMA,ROMA,32,350X400,350,400,Прямоугольник,36,LW5253_BW36_008,Magazin Bekobod,Магазин Бекобод,224.0,1.0,,,1.0,14.0,,,14.0
12687721,ROMA,ROMA,32,350X500,350,500,Прямоугольник,36,LW5253_BW36_009,Magazin Bekobod,Магазин Бекобод,280.0,1.0,,,1.0,17.5,,,17.5
12688455,ROMA,ROMA,32,350X500,350,500,Прямоугольник,36,LW5253_BW36_009,Magazin Bekobod,Магазин Бекобод,280.0,1.0,,,1.0,17.5,,,17.5
12690544,ROMA,ROMA,32,350X600,350,600,Прямоугольник,36,LW5253_BW36_010,SamExpress2,Магазин Самарканд,336.0,1.0,,,1.0,21.0,,,21.0
12691172,ROMA,ROMA,32,300X500,300,500,Прямоугольник,36,LW5253_BW36_016,Magazin Bekobod,Магазин Бекобод,,1.0,,1.0,,15.0,,15.0,
13282791,ROMA,ROMA,32,300X500,300,500,Прямоугольник,36,LW5253_BW36_016,Magazin Xiva,Магазин Хива,210.0,1.0,,,1.0,15.0,,,15.0
13277856,ROMA,ROMA,32,300X700,300,700,Прямоугольник,36,LW5253_BW36_019,SamExpress2,Магазин Самарканд,294.0,1.0,,,1.0,21.0,,,21.0
12901096,ROMA,ROMA,32,250X350,250,350,Прямоугольник,36,LW5253_BW36_021,Magazin Jomboy,Магазин Жомбой,122.5,1.0,,,1.0,8.75,,,8.75
12692820,ROMA,ROMA,32,150X230,150,230,Прямоугольник,36,LW5253_BW36_034,Magazin Bekobod,Магазин Бекобод,48.3,1.0,,,1.0,3.45,,,3.45
12692839,ROMA,ROMA,32,150X230,150,230,Прямоугольник,36,LW5253_BW36_034,Magazin Bekobod,Магазин Бекобод,48.3,1.0,,,1.0,3.45,,,3.45
12919437,ROMA,ROMA,32,150X230,150,230,Прямоугольник,36,LW5253_BW36_034,Magazin Bekobod,Магазин Бекобод,48.3,1.0,,,1.0,3.45,,,3.45
13029866,ROMA,ROMA,32,100X300,100,300,Прямоугольник,36,LW5253_BW36_041,Magazin Bekobod,Магазин Бекобод,42.0,1.0,,,1.0,3.0,,,3.0
12691692,ROMA,ROMA,32,80X2500,80,2500,Метражный,36,LW5253_BW36_052,Magazin Bekobod,Магазин Бекобод,58.88,4.6,,,4.6,3.68,,,3.68
12687708,ROMA,ROMA,32,100X2500,100,2500,Метражный,36,LW5253_BW36_053,Magazin Bekobod,Магазин Бекобод,133.6,8.35,,,8.35,8.35,,,8.35
12687706,ROMA,ROMA,32,120X2500,120,2500,Метражный,36,LW5253_BW36_055,Magazin Bekobod,Магазин Бекобод,67.2,3.5,,,3.5,4.2,,,4.2
12687862,ROMA,ROMA,32,200X2500,200,2500,Метражный,36,LW5253_BW36_059,Magazin Bekobod,Магазин Бекобод,150.08,4.69,,,4.69,9.38,,,9.38
12765804,ROMA,ROMA,32,400X600,400,600,Прямоугольник,31,LW5254_BW31_005,Magazin Termiz,Магазин Термез,384.0,1.0,,,1.0,24.0,,,24.0
12765854,ROMA,ROMA,32,400X600,400,600,Прямоугольник,31,LW5254_BW31_005,Magazin Termiz,Магазин Термез,384.0,1.0,,,1.0,24.0,,,24.0
12830707,ROMA,ROMA,32,400X600,400,600,Прямоугольник,31,LW5254_BW31_005,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),336.0,1.0,,,1.0,24.0,,,24.0
12834031,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5254_BW31_006,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),280.0,1.0,,,1.0,20.0,,,20.0
13609365,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5254_BW31_006,SamExpress1,Магазин Самарканд,280.0,1.0,,,1.0,20.0,,,20.0
13105240,ROMA,ROMA,32,400X400,400,400,Прямоугольник,31,LW5254_BW31_007,Magazin Nukus,Магазин Нукус,224.0,1.0,,,1.0,16.0,,,16.0
13607751,ROMA,ROMA,32,400X400,400,400,Прямоугольник,31,LW5254_BW31_007,SamExpress2,Магазин Самарканд,224.0,1.0,,,1.0,16.0,,,16.0
13630450,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5254_BW31_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
13630695,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5254_BW31_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
12824377,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5254_BW31_009,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),245.0,1.0,,,1.0,17.5,,,17.5
12824426,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5254_BW31_009,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),245.0,1.0,,,1.0,17.5,,,17.5
13630432,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5254_BW31_009,SamExpress2,Магазин Самарканд,245.0,1.0,,,1.0,17.5,,,17.5
13891876,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5254_BW31_009,SamExpress2,Магазин Самарканд,245.0,1.0,,,1.0,17.5,,,17.5
13667749,ROMA,ROMA,32,300X300,300,300,Прямоугольник,31,LW5254_BW31_014,SamExpress2,Магазин Самарканд,126.0,1.0,,,1.0,9.0,,,9.0
12774253,ROMA,ROMA,32,300X400,300,400,Прямоугольник,31,LW5254_BW31_015,Magazin Termiz,Магазин Термез,192.0,1.0,,,1.0,12.0,,,12.0
12775739,ROMA,ROMA,32,300X400,300,400,Прямоугольник,31,LW5254_BW31_015,Magazin Termiz,Магазин Термез,192.0,1.0,,,1.0,12.0,,,12.0
12762921,ROMA,ROMA,32,300X600,300,600,Прямоугольник,31,LW5254_BW31_018,Magazin Termiz,Магазин Термез,288.0,1.0,,,1.0,18.0,,,18.0
13624116,ROMA,ROMA,32,250X350,250,350,Прямоугольник,31,LW5254_BW31_021,SamExpress2,Магазин Самарканд,122.5,1.0,,,1.0,8.75,,,8.75
13623480,ROMA,ROMA,32,200X300,200,300,Прямоугольник,31,LW5254_BW31_028,SamExpress2,Магазин Самарканд,84.0,1.0,,,1.0,6.0,,,6.0
12695510,ROMA,ROMA,32,80X2500,80,2500,Метражный,31,LW5254_BW31_052,Magazin Jizzax,Магазин Жиззах,99.2,7.75,,,7.75,6.2,,,6.2
12834001,ROMA,ROMA,32,80X2500,80,2500,Метражный,31,LW5254_BW31_052,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),123.76,11.05,,,11.05,8.84,,,8.84
12695516,ROMA,ROMA,32,100X2500,100,2500,Метражный,31,LW5254_BW31_053,Magazin Jizzax,Магазин Жиззах,92.96,5.81,,,5.81,5.81,,,5.81
12695542,ROMA,ROMA,32,100X2500,100,2500,Метражный,31,LW5254_BW31_053,Magazin Jizzax,Магазин Жиззах,43.36,2.71,,,2.71,2.71,,,2.71
12695598,ROMA,ROMA,32,120X2500,120,2500,Метражный,31,LW5254_BW31_055,Magazin Jizzax,Магазин Жиззах,31.87,1.66,,,1.66,1.992,,,1.992
12695669,ROMA,ROMA,32,120X2500,120,2500,Метражный,31,LW5254_BW31_055,Magazin Jizzax,Магазин Жиззах,90.24,4.7,,,4.7,5.64,,,5.64
12839639,ROMA,ROMA,32,120X2500,120,2500,Метражный,31,LW5254_BW31_055,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),123.48,7.35,,,7.35,8.82,,,8.82
12691799,ROMA,ROMA,32,150X2500,150,2500,Метражный,31,LW5254_BW31_057,Magazin Jizzax,Магазин Жиззах,23.52,0.98,,,0.98,1.47,,,1.47
12690537,ROMA,ROMA,32,200X2500,200,2500,Метражный,31,LW5254_BW31_059,Magazin Jizzax,Магазин Жиззах,117.44,3.67,,,3.67,7.34,,,7.34
12732002,ROMA,ROMA,32,100X150,100,150,Овал,31,LW5254_BW31_080,Magazin Jizzax 2,Магазин Жиззах,24.0,1.0,,,1.0,1.5,,,1.5
12732202,ROMA,ROMA,32,100X150,100,150,Овал,31,LW5254_BW31_080,Magazin Jizzax 2,Магазин Жиззах,24.0,1.0,,,1.0,1.5,,,1.5
12805727,ROMA,ROMA,32,100X150,100,150,Овал,31,LW5254_BW31_080,SamExpress2,Магазин Самарканд,24.0,1.0,,,1.0,1.5,,,1.5
12812482,ROMA,ROMA,32,400X2500,400,2500,Метражный,31,LW5254_BW31_104,Magazin Nukus,Магазин Нукус,6.72,0.12,,,0.12,0.48,,,0.48
13621463,ROMA,ROMA,32,350X550,350,550,Прямоугольник,31,LW5254_BW31_118,SamExpress2,Магазин Самарканд,269.5,1.0,,,1.0,19.25,,,19.25
13078100,ROMA,ROMA,32,350X450,350,450,Прямоугольник,31,LW5254_BW31_137,Magazin Nukus,Магазин Нукус,220.5,1.0,,,1.0,15.75,,,15.75
13125566,ROMA,ROMA,32,400X450,400,450,Прямоугольник,31,LW5254_BW31_152,Magazin Nukus,Магазин Нукус,252.0,1.0,,,1.0,18.0,,,18.0
12692949,ROMA,ROMA,32,250X250,250,250,Овал,31,LW5254_BW31_181,Magazin Jizzax 2,Магазин Жиззах,100.0,1.0,,,1.0,6.25,,,6.25
12692948,ROMA,ROMA,32,250X2500,250,2500,Метражный,31,LW5254_BW31_184,Magazin Jizzax,Магазин Жиззах,88.0,2.2,,,2.2,5.5,,,5.5
12814317,ROMA,ROMA,32,350X2500,350,2500,Метражный,31,LW5254_BW31_188,Magazin Nukus,Магазин Нукус,153.37,3.13,,,3.13,10.955,,,10.955
12814730,ROMA,ROMA,32,350X2500,350,2500,Метражный,31,LW5254_BW31_188,Magazin Nukus,Магазин Нукус,1134.35,26.45,,3.3,23.15,92.575,,11.55,81.025
12834151,ROMA,ROMA,32,400X600,400,600,Прямоугольник,36,LW5254_BW36_005,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),336.0,1.0,,,1.0,24.0,,,24.0
13444694,ROMA,ROMA,32,400X500,400,500,Прямоугольник,36,LW5254_BW36_006,SamExpress2,Магазин Самарканд,280.0,1.0,,,1.0,20.0,,,20.0
13607755,ROMA,ROMA,32,400X500,400,500,Прямоугольник,36,LW5254_BW36_006,SamExpress2,Магазин Самарканд,280.0,1.0,,,1.0,20.0,,,20.0
12700172,ROMA,ROMA,32,350X400,350,400,Прямоугольник,36,LW5254_BW36_008,SamExpress2,Магазин Самарканд,224.0,1.0,,,1.0,14.0,,,14.0
13249720,ROMA,ROMA,32,350X400,350,400,Прямоугольник,36,LW5254_BW36_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
13249806,ROMA,ROMA,32,350X400,350,400,Прямоугольник,36,LW5254_BW36_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
13630681,ROMA,ROMA,32,350X400,350,400,Прямоугольник,36,LW5254_BW36_008,SamExpress2,Магазин Самарканд,196.0,1.0,,,1.0,14.0,,,14.0
12822108,ROMA,ROMA,32,350X600,350,600,Прямоугольник,36,LW5254_BW36_010,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),294.0,1.0,,,1.0,21.0,,,21.0
13630689,ROMA,ROMA,32,350X600,350,600,Прямоугольник,36,LW5254_BW36_010,SamExpress2,Магазин Самарканд,294.0,1.0,,,1.0,21.0,,,21.0
13667753,ROMA,ROMA,32,300X500,300,500,Прямоугольник,36,LW5254_BW36_016,SamExpress2,Магазин Самарканд,210.0,1.0,,,1.0,15.0,,,15.0
13703370,ROMA,ROMA,32,300X500,300,500,Прямоугольник,36,LW5254_BW36_016,SamExpress2,Магазин Самарканд,210.0,1.0,,,1.0,15.0,,,15.0
13681755,ROMA,ROMA,32,300X550,300,550,Прямоугольник,36,LW5254_BW36_017,SamExpress2,Магазин Самарканд,231.0,1.0,,,1.0,16.5,,,16.5
13681869,ROMA,ROMA,32,300X550,300,550,Прямоугольник,36,LW5254_BW36_017,SamExpress2,Магазин Самарканд,231.0,1.0,,,1.0,16.5,,,16.5
13703346,ROMA,ROMA,32,300X550,300,550,Прямоугольник,36,LW5254_BW36_017,SamExpress2,Магазин Самарканд,231.0,1.0,,,1.0,16.5,,,16.5
12840871,ROMA,ROMA,32,300X600,300,600,Прямоугольник,36,LW5254_BW36_018,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),252.0,1.0,,,1.0,18.0,,,18.0
13681758,ROMA,ROMA,32,300X600,300,600,Прямоугольник,36,LW5254_BW36_018,SamExpress2,Магазин Самарканд,252.0,1.0,,,1.0,18.0,,,18.0
12900603,ROMA,ROMA,32,250X350,250,350,Прямоугольник,36,LW5254_BW36_021,Magazin Urganch 2,Магазин Урганч,118.13,1.0,,,1.0,8.75,,,8.75
13099239,ROMA,ROMA,32,200X300,200,300,Прямоугольник,36,LW5254_BW36_028,SamExpress2,Магазин Самарканд,84.0,1.0,,,1.0,6.0,,,6.0
13621532,ROMA,ROMA,32,200X300,200,300,Прямоугольник,36,LW5254_BW36_028,SamExpress2,Магазин Самарканд,84.0,1.0,,,1.0,6.0,,,6.0
13623485,ROMA,ROMA,32,200X300,200,300,Прямоугольник,36,LW5254_BW36_028,SamExpress2,Магазин Самарканд,84.0,1.0,,,1.0,6.0,,,6.0
13250315,ROMA,ROMA,32,150X230,150,230,Прямоугольник,36,LW5254_BW36_034,SamExpress2,Магазин Самарканд,48.3,1.0,,,1.0,3.45,,,3.45
22992,ROMA,ROMA,32,120X2500,120,2500,Метражный,36,LW5254_BW36_055,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),240.24,14.3,,,14.3,17.16,,,17.16
12844399,ROMA,ROMA,32,200X2500,200,2500,Метражный,36,LW5254_BW36_059,Magazin Toshkent (Qushbegi),Магазин Тошкент (Кушбеги),378.84,13.53,,,13.53,27.06,,,27.06
12880641,ROMA,ROMA,32,500X900,500,900,Прямоугольник,36,LW5254_BW36_322,SamExpress2,Магазин Самарканд,720.0,1.0,,,1.0,45.0,,,45.0
12880915,ROMA,ROMA,32,500X900,500,900,Прямоугольник,36,LW5254_BW36_322,SamExpress2,Магазин Самарканд,720.0,1.0,,,1.0,45.0,,,45.0
12695521,ROMA,ROMA,32,400X600,400,600,Прямоугольник,31,LW5255_BW31_005,Magazin Bekobod,Магазин Бекобод,384.0,1.0,,,1.0,24.0,,,24.0
12691824,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5255_BW31_006,Magazin Jizzax,Магазин Жиззах,320.0,1.0,,,1.0,20.0,,,20.0
12695526,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5255_BW31_006,Magazin Bekobod,Магазин Бекобод,320.0,1.0,,,1.0,20.0,,,20.0
12735282,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5255_BW31_006,Magazin Xiva,Магазин Хива,280.0,1.0,,,1.0,20.0,,,20.0
12735327,ROMA,ROMA,32,400X500,400,500,Прямоугольник,31,LW5255_BW31_006,Magazin Xiva,Магазин Хива,280.0,1.0,,,1.0,20.0,,,20.0
12695529,ROMA,ROMA,32,400X400,400,400,Прямоугольник,31,LW5255_BW31_007,Magazin Bekobod,Магазин Бекобод,256.0,1.0,,,1.0,16.0,,,16.0
12735321,ROMA,ROMA,32,400X400,400,400,Прямоугольник,31,LW5255_BW31_007,SamExpress2,Магазин Самарканд,224.0,1.0,,,1.0,16.0,,,16.0
13044363,ROMA,ROMA,32,400X400,400,400,Прямоугольник,31,LW5255_BW31_007,SamExpress2,Магазин Самарканд,224.0,1.0,,,1.0,16.0,,,16.0
12690436,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5255_BW31_008,Magazin Bekobod,Магазин Бекобод,224.0,1.0,,,1.0,14.0,,,14.0
12979573,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5255_BW31_008,SamExpress2,Магазин Самарканд,210.0,1.0,,,1.0,14.0,,,14.0
12980160,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5255_BW31_008,SamExpress2,Магазин Самарканд,210.0,1.0,,,1.0,14.0,,,14.0
13066778,ROMA,ROMA,32,350X400,350,400,Прямоугольник,31,LW5255_BW31_008,Magazin Urganch,Магазин Урганч,210.0,1.0,,,1.0,14.0,,,14.0
12732018,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5255_BW31_009,Magazin Jizzax 2,Магазин Жиззах,280.0,1.0,,,1.0,17.5,,,17.5
12732214,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5255_BW31_009,Magazin Jizzax,Магазин Жиззах,280.0,1.0,,,1.0,17.5,,,17.5
12979577,ROMA,ROMA,32,350X500,350,500,Прямоугольник,31,LW5255_BW31_009,SamExpress2,Магазин Самарканд,262.5,1.0,,,1.0,17.5,,,17.5
